,rank,page,each_page_rank,keword,PC_search,Mobile_search,productId,title,lowPrice,highPrice,mallName,productGroup,productType,brand,maker,category1,category2,category3,category4,image
75,75,2,36,초파리퇴치법,1650,13900,82544564174,먼지다듬이 노래기퇴치 바퀴벌레 집거미 날파리 모기퇴치법 좀벌레 동성제약 해충제비오킬,9900,0,꿈과나무,일반상품,가격비교 비매칭 일반상품,,동성제약,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8254456/82544564174.jpg
76,76,2,37,초파리퇴치법,1650,13900,82626940567,파비 책벌레 돈벌레 콩벌레 권연벌레 귀뚜라미 톡토기 날파리 좀벌레 바퀴벌레 쥐며느리 퇴치법 제거 박멸 퇴치 약 제,16000,0,바른농자재,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8262694/82626940567.jpg
77,77,2,38,초파리퇴치법,1650,13900,82684479071,초파리싹 퇴치법 날파리퇴치법,5750,0,라플마켓,일반상품,가격비교 비매칭 일반상품,해피홈,해피홈,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8268447/82684479071.jpg
78,78,2,39,초파리퇴치법,1650,13900,82698939859,날파리 초파리싹 퇴치법 대용량 살충제,7500,0,쿨캐치,일반상품,가격비교 비매칭 일반상품,,동성제약,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8269893/82698939859.jpg
79,79,2,40,초파리퇴치법,1650,13900,82698822954,초파리 제거 퇴치법 동성 날파리킬 스프레이 370ml,7500,0,쿨캐치,일반상품,가격비교 비매칭 일반상품,,동성제약,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8269882/82698822954.jpg
80,80,3,1,초파리퇴치법,1650,13900,8642943400,싸이퍼킬유제 노래기 노래기약 노래기퇴치 모기 파리 살충제 날파리퇴치법,19400,0,제이큐,일반상품,가격비교 비매칭 일반상품,,국보싸이언스,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8642943/8642943400.3.jpg
81,81,3,2,초파리퇴치법,1650,13900,82612895370,초파리 나방파리 제거 퇴치법 페스트세븐 초파리트랩,9900,0,페스트세븐,일반상품,가격비교 비매칭 일반상품,페스트세븐,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8261289/82612895370.jpg
82,82,3,3,초파리퇴치법,1650,13900,82458655037,집 날파리 퇴치법 퇴치제 제거제 화장실 나방 진드기 살충제 트랩 해충 싹 없애는 천연,6500,0,디코리스,일반상품,가격비교 비매칭 일반상품,유한양행,유한양행,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8245865/82458655037.1.jpg
83,83,3,4,초파리퇴치법,1650,13900,82124944494,람다킬MC 1리터 살충제 분무 바퀴벌레약 바퀴벌레없애는법 깔따구퇴치 날파리퇴치법,41400,0,제이큐,일반상품,가격비교 비매칭 일반상품,국보싸이언스,국보싸이언스,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8212494/82124944494.jpg
84,84,3,5,초파리퇴치법,1650,13900,82615127144,국산 초파리 날파리 퇴치법 초파리트랩 날파리없애는법 나방파리퇴치 유인제포함,1900,0,쓸모있는 상점,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8261512/82615127144.1.jpg
85,85,3,6,초파리퇴치법,1650,13900,82586925240,무독성 천연 피톤치드 모기 날파리 초파리 진드기 퇴치제 퇴치법 380ml 500ml,18200,0,Becanz,일반상품,가격비교 비매칭 일반상품,닥터피톤,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8258692/82586925240.jpg
86,86,3,7,초파리퇴치법,1650,13900,82632881697,초파리 날파리 퇴치법 화장실 나방파리 화장실벌레퇴치,16900,0,미노월드,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8263288/82632881697.jpg
87,87,3,8,초파리퇴치법,1650,13900,82687338253,날파리 초파리 박멸퇴치법 진드기살충제 약 해피홈초파리제로 제거제,6200,0,레벙뜨 LesVentes,일반상품,가격비교 비매칭 일반상품,해피홈,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8268733/82687338253.jpg
88,88,3,9,초파리퇴치법,1650,13900,82657186891,유한양행 해피홈 날파리 초파리 진드기 퇴치법 퇴치제 스프레이 290ml,5500,0,사르몰,일반상품,가격비교 비매칭 일반상품,유한양행,유한양행,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8265718/82657186891.jpg
89,89,3,10,초파리퇴치법,1650,13900,82042716618,비둘기 조류퇴치제 벌 기피제 퇴치약 쥐 퇴치법 개미없애는법 고양이퇴치법 모기 날파리퇴치법,13900,0,룸테크,일반상품,가격비교 비매칭 일반상품,노브랜드,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8204271/82042716618.1.jpg
90,90,3,11,초파리퇴치법,1650,13900,82555233355,국내산 초파리 트랩 날파리 퇴치제 제거 약 퇴치법,3200,0,톡톡마트,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8255523/82555233355.jpg
91,91,3,12,초파리퇴치법,1650,13900,82593867011,리빙굿 초파리 트랩 날파리퇴치법 나방파리퇴치 날파리트랩,3000,0,선한컴퍼니,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8259386/82593867011.jpg
92,92,3,13,초파리퇴치법,1650,13900,82688253231,잔류성 먼지다듬이 개미 집거미 거미 나방파리 구더기 초파리 쥐며느리 퇴치 퇴치법 퇴치제,7900,0,건강한Day,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8268825/82688253231.jpg
93,93,3,14,초파리퇴치법,1650,13900,82704190965,초파리 싹 나방파리 퇴치법 스프레이 타입 동성 날파리킬 370ml,7500,0,육남매상회,일반상품,가격비교 비매칭 일반상품,,동성제약,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8270419/82704190965.jpg
94,94,3,15,초파리퇴치법,1650,13900,82600844584,늦여름 초파리 날파리 모기 트랩 음식물 쓰레기 초파리싹 퇴치법,2500,0,데일리테크,일반상품,가격비교 비매칭 일반상품,리빙굿,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8260084/82600844584.3.jpg
95,95,3,16,초파리퇴치법,1650,13900,81825100254,집에날파리 초파리트랩 화장실 주방 포충기 벌레 퇴치법,5600,0,티에스리브,일반상품,가격비교 비매칭 일반상품,일양약품,일양약품,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8182510/81825100254.jpg
96,96,3,17,초파리퇴치법,1650,13900,82131343381,다이소초파리트랩 초파리트랩 날파리트랩 날파리퇴치법,3900,0,웰리브,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8213134/82131343381.jpg
97,97,3,18,초파리퇴치법,1650,13900,82423769433,날파리퇴치 초파리퇴치 하루살이퇴치법 SKYONE 끈끈이10장,55000,0,영원리테일,일반상품,가격비교 비매칭 일반상품,스카이원,이레그린,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8242376/82423769433.jpg
98,98,3,19,초파리퇴치법,1650,13900,82706921817,초파리 날파리 퇴치 없애는법 퇴치법 퇴치제 살충제 초파리약 홈키파 초파리싹,8500,0,글로비스에스,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8270692/82706921817.jpg
99,99,3,20,초파리퇴치법,1650,13900,80876706915,벌 해충 날파리 날벌레 차단제 퇴치제 없애는법 퇴치법,15000,0,다윈몰,일반상품,가격비교 비매칭 일반상품,,현진에프앤씨,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8087670/80876706915.1.jpg
100,100,3,21,초파리퇴치법,1650,13900,82660747953,날파리 퇴치법 초파리 싹 트랩 박멸 화장실 나방 끈끈이 하수구 주방 배수구 제거제,2490,0,엘엔제이주식회사,일반상품,가격비교 비매칭 일반상품,리빙굿,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8266074/82660747953.jpg
101,101,3,22,초파리퇴치법,1650,13900,24145980714,화장실날파리퇴치 파리없애기 파리퇴치법 파리약,14900,0,G마켓,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2414598/24145980714.jpg
102,102,3,23,초파리퇴치법,1650,13900,82654816449,초파리 날파리 모기 퇴치법 없애는법 퇴치기 트랩 KC인증,18000,0,PANISHOP,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8265481/82654816449.3.jpg
103,103,3,24,초파리퇴치법,1650,13900,82651969578,펫쟁이 초음파 날파리 퇴치법 없애는법 생기는이유 트랩 밴드형,26900,0,펫쟁이,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8265196/82651969578.jpg
104,104,3,25,초파리퇴치법,1650,13900,82635164821,유한양행 해피홈 초파리 진드기 제로 스프레이 290ml 날파리퇴치법,5000,0,굿세라,일반상품,가격비교 비매칭 일반상품,해피홈,유한양행,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8263516/82635164821.jpg
105,105,3,26,초파리퇴치법,1650,13900,23964515381,유한양행 초파리 날파리 퇴치법 퇴치제 진드기 스프레이,5750,0,G마켓,일반상품,가격비교 비매칭 일반상품,,유한양행,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2396451/23964515381.jpg
106,106,3,27,초파리퇴치법,1650,13900,82602239238,권연벌레 노래기 퇴치법 날파리 천연 모기 기피제 만들기 날벌레 야외 친환경 집안 디퓨저,15800,0,아임홈인,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8260223/82602239238.jpg
107,107,3,28,초파리퇴치법,1650,13900,82581551615,(1+1) 좀벌레퇴치법 책벌레 초파리 날파리 쌀나방 화장실벌레 퇴치제 트랩 집벌레퇴치,9900,0,잡화생활,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8258155/82581551615.jpg
108,108,3,29,초파리퇴치법,1650,13900,82445684180,날파리퇴치법 초파리퇴치 집벌레 홈키파 벌레퇴치제 제거 소독스프레이,8000,0,바이드림,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8244568/82445684180.1.jpg
109,109,3,30,초파리퇴치법,1650,13900,82532018573,초파리 날파리 퇴치제 퇴치법 천연 벌레 제거제,8500,0,헬로커머스,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8253201/82532018573.2.jpg
110,110,3,31,초파리퇴치법,1650,13900,24456589971,해피홈 날파리 초파리 박멸퇴치법 해피홈 초파리제로 제거제,6200,0,G마켓,일반상품,가격비교 비매칭 일반상품,해피홈,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2445658/24456589971.jpg
111,111,3,32,초파리퇴치법,1650,13900,82507637718,홈키파 초파리싹 초파리 날파리 벌레 천연 제거제 퇴치제 퇴치법 제로,6950,0,Goodstore,일반상품,가격비교 비매칭 일반상품,헨켈,헨켈,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8250763/82507637718.2.jpg
112,112,3,33,초파리퇴치법,1650,13900,24455882324,해피홈 날파리 초파리 박멸퇴치법 해피홈 초파리제로 제거제,6200,0,옥션,일반상품,가격비교 비매칭 일반상품,해피홈,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2445588/24455882324.jpg
113,113,3,34,초파리퇴치법,1650,13900,82704175072,날파리 싹 제거 퇴치법 뿌리는 스프레이 살충제 동성 날파리싹 370ml,7500,0,쿨캐치,일반상품,가격비교 비매칭 일반상품,,동성제약,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8270417/82704175072.jpg
114,114,3,35,초파리퇴치법,1650,13900,82577123242,초파리 없애는법 여름 음식물 하수구 초파리 날파리 약 퇴치법,11700,0,오후잡화,일반상품,가격비교 비매칭 일반상품,유한양행,지에스캠,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8257712/82577123242.jpg
115,115,3,36,초파리퇴치법,1650,13900,24383877669,날파리 초파리 박멸퇴치법 진드기살충제 약 해피홈초파리제로 제거제,6060,0,11번가,일반상품,가격비교 비매칭 일반상품,해피홈,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2438387/24383877669.jpg
116,116,3,37,초파리퇴치법,1650,13900,82525546074,날파리퇴치법 초파리크랩 끈끈이 까페 음식점 실내용 포충기 아파트 베란다 뿌리파리,55000,0,꿈과나무,일반상품,가격비교 비매칭 일반상품,스카이원,이레그린,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8252554/82525546074.jpg
117,117,3,38,초파리퇴치법,1650,13900,82483709306,날파리퇴치법 나방파리 트랩 모기 해충 없애는법,59800,0,스피드공구,일반상품,가격비교 비매칭 일반상품,이노크아든,이노크아든,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8248370/82483709306.jpg
118,118,3,39,초파리퇴치법,1650,13900,82055419417,엠트랩골드 초파리트랩 날파리퇴치법 날파리트랩,55000,0,제이큐,일반상품,가격비교 비매칭 일반상품,스카이원,이레그린,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8205541/82055419417.jpg
119,119,3,40,초파리퇴치법,1650,13900,82450820239,날파리 퇴치법 초파리 모기 나방 모든 벌레 없애는법,29900,0,YMG스토어,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8245082/82450820239.jpg
120,120,4,1,초파리퇴치법,1650,13900,82675991853,집에 화장실 초파리싹 날파리 하루살이 퇴치법 트랩,2900,0,하바하바,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8267599/82675991853.jpg
121,121,4,2,초파리퇴치법,1650,13900,24221057471,일양약품 천연 주방 제거 퇴치법 일양약품 초파리트랩,5000,0,옥션,일반상품,가격비교 비매칭 일반상품,일양약품,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2422105/24221057471.jpg
122,122,4,3,초파리퇴치법,1650,13900,24216236928,일양약품 천연 주방 제거 퇴치법 일양약품 초파리트랩,5000,0,G마켓,일반상품,가격비교 비매칭 일반상품,일양약품,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2421623/24216236928.jpg
123,123,4,4,초파리퇴치법,1650,13900,24145962938,날파리퇴치법 파리잡는법 초파리퇴치 화장실날파리,14900,0,G마켓,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2414596/24145962938.jpg
124,124,4,5,초파리퇴치법,1650,13900,24145449104,화장실날파리퇴치 파리없애기 파리퇴치법 파리약,14900,0,옥션,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2414544/24145449104.jpg
125,125,4,6,초파리퇴치법,1650,13900,24145431326,날파리퇴치법 파리잡는법 초파리퇴치 화장실날파리,14900,0,옥션,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2414543/24145431326.jpg
126,126,4,7,초파리퇴치법,1650,13900,82651978603,초파리트랩 퇴치제 살충제 끈끈이 초파리약 제로 초파리싹 쓰레기통 날파리퇴치법,3900,0,뉴노멀마켓,일반상품,가격비교 비매칭 일반상품,리빙굿,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8265197/82651978603.jpg
127,127,4,8,초파리퇴치법,1650,13900,24077862735,초파리 제로 날파리 퇴치법 제거 제 트랩 약,5300,0,쿠팡,일반상품,가격비교 비매칭 일반상품,리빙굿,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2407786/24077862735.jpg
128,128,4,9,초파리퇴치법,1650,13900,82647979586,초파리 싹 제로 날파리 퇴치법 제거 제 트랩 약,2800,0,마구골라,일반상품,가격비교 비매칭 일반상품,리빙굿,비엘코리아,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8264797/82647979586.jpg
129,129,4,10,초파리퇴치법,1650,13900,82644934862,유한양행 날파리 진드기 초파리 해피홈 스프레이 나방파리 싹 제거 퇴치법,7900,0,순수남,일반상품,가격비교 비매칭 일반상품,해피홈,유한양행,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8264493/82644934862.jpg
130,130,4,11,초파리퇴치법,1650,13900,82644585666,초파리 트랩 날파리 퇴치법 하수구 집안 과일,1700,0,서브무역,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8264458/82644585666.jpg
131,131,4,12,초파리퇴치법,1650,13900,82632959188,초파리 트랩 날파리 나방 파리 퇴치 벌레 해충 박멸 유인제 퇴치법,1600,0,낭만 탐구소,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8263295/82632959188.jpg
132,132,4,13,초파리퇴치법,1650,13900,23964478158,초파리 날파리 퇴치법 퇴치제 진드기 스프레이,5830,0,11번가,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2396447/23964478158.jpg
133,133,4,14,초파리퇴치법,1650,13900,82627090915,초파리 트랩 날파리 퇴치 약 퇴치법,1870,0,소프트키티,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8262709/82627090915.jpg
134,134,4,15,초파리퇴치법,1650,13900,82623655723,초파리트랩 날파리 쌀벌레 트랩 화장실벌레 쌀나방 음식물 날파리 퇴치제 퇴치법 다이소,9800,0,리치버킷,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8262365/82623655723.jpg
135,135,4,16,초파리퇴치법,1650,13900,82616638888,해피홈 초파리 진드기 제로 퇴치법 퇴치제 약 벌레 퇴치약 살충제 제거 기피제 스프레이,6520,0,현이네선물,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8261663/82616638888.jpg
136,136,4,17,초파리퇴치법,1650,13900,82616523840,초파리 날파리 퇴치법 싹쓰리 트랩 벌레약 함정 퇴치제 발효식초함유 리빙굿,2500,0,수앤지몰,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8261652/82616523840.jpg
137,137,4,18,초파리퇴치법,1650,13900,82615027453,초파리잡는약 화장실 부엌 날파리 퇴치법,5900,0,오렘올레,일반상품,가격비교 비매칭 일반상품,,디비케이,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8261502/82615027453.jpg
138,138,4,19,초파리퇴치법,1650,13900,23775016922,초파리 날파리 트랩 퇴치제 유인제 퇴치법,3860,0,11번가,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2377501/23775016922.jpg
139,139,4,20,초파리퇴치법,1650,13900,23767612732,권연벌레 노래기 퇴치법 날파리 천연 모기 기피제 만들기 날벌레 야외 친환경 집안 디퓨저,15800,0,11번가,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2376761/23767612732.jpg
140,140,4,21,초파리퇴치법,1650,13900,23722979696,람다킬 MC 살충제(노린재퇴치법 초파리 돈벌레 방역),44500,0,11번가,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2372297/23722979696.jpg
141,141,4,22,초파리퇴치법,1650,13900,23713119001,람다킬 MC 살충제(노린재퇴치법 초파리 돈벌레 방역),39610,0,인터파크,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2371311/23713119001.jpg
142,142,4,23,초파리퇴치법,1650,13900,23710720713,람다킬 MC 살충제(노린재퇴치법 초파리 돈벌레 방역),44500,0,옥션,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2371072/23710720713.jpg
143,143,4,24,초파리퇴치법,1650,13900,82540741674,날파리퇴치법 나방파리 퇴치 모기기피제 50ml 120ml,9600,0,하이곰 마켓,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8254074/82540741674.jpg
144,144,4,25,초파리퇴치법,1650,13900,23326688194,날파리퇴치법 나방파리 퇴치 모기기피제 50ml 120ml,13150,0,11번가,일반상품,가격비교 비매칭 일반상품,,에버레이드,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2332668/23326688194.jpg
145,145,4,26,초파리퇴치법,1650,13900,82536033977,초파리 날파리 진드기 퇴치법 퇴치제 벌레제거제,7000,0,슬로우데일리,일반상품,가격비교 비매칭 일반상품,,유한양행,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8253603/82536033977.jpg
146,146,4,27,초파리퇴치법,1650,13900,82525559782,날파리퇴치법 초파리 트랩 화장실 집에 박멸 퇴치기,3700,0,모셀러,일반상품,가격비교 비매칭 일반상품,,비엘코리아,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8252555/82525559782.jpg
147,147,4,28,초파리퇴치법,1650,13900,22996012748,퇴치법 바퀴벌레 개미 날파리 각종 해충 끈끈이액체 1L 뿌리는 살충제,21400,0,리빙스마트,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2299601/22996012748.jpg
148,148,4,29,초파리퇴치법,1650,13900,82480481017,날파리퇴치법 해충 날파리 모기트랩 USB,14900,0,킹콩콩,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8248048/82480481017.1.jpg
149,149,4,30,초파리퇴치법,1650,13900,82425261809,초파리트랩 집에날파리 화장실 주방 포충기 벌레 퇴치법,5500,0,사무실가정용전기몰,일반상품,가격비교 비매칭 일반상품,일양약품,일양약품,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8242526/82425261809.jpg
150,150,4,31,초파리퇴치법,1650,13900,82055468076,스카이엠 나방파리 트랩 퇴치 날파리없애는법 날파리퇴치법,85000,0,제이큐,일반상품,가격비교 비매칭 일반상품,스카이원,이레그린,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_8205546/82055468076.jpg
151,151,4,32,초파리퇴치법,1650,13900,6810412802,싸이퍼킬 살충제 분무 연막 겸용 모기 파리 방역 바퀴벌레약 살충제 날파리퇴치법 날파리없애는법,19580,0,11번가,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_6810412/6810412802.2.jpg
152,152,4,33,초파리퇴치법,1650,13900,20039498831,싸이퍼킬 희석사용 살충제 분무 연막 모기 파리 방역 바퀴벌레약 살충제 날파리퇴치법 날파리없애는법,19580,0,11번가,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,에어졸/스프레이,https://shopping-phinf.pstatic.net/main_2003949/20039498831.jpg
153,153,4,34,초파리퇴치법,1650,13900,24207356637,초파리퇴치법,4740,0,11번가,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,모기채/파리채,https://shopping-phinf.pstatic.net/main_2420735/24207356637.jpg
154,154,4,35,초파리퇴치법,1650,13900,22864023697,USB LED 모기퇴치기 전기파리채 전기모기채 초파리 퇴치법 집거미퇴치 샤오미,46110,0,11번가,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,모기채/파리채,https://shopping-phinf.pstatic.net/main_2286402/22864023697.jpg
155,155,4,36,초파리퇴치법,1650,13900,24183652603,바퀴벌레 날파리 나방파리 초파리 퇴치법 트랩 집안 집벌레 퇴치 벌레잡는도구,39800,0,11번가,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,끈끈이,https://shopping-phinf.pstatic.net/main_2418365/24183652603.jpg
156,156,4,37,초파리퇴치법,1650,13900,82633339253,충전식 3중보호망 전기모기채 날파리 초파리퇴치법 집거미퇴치 다이소전자파리채 모기유인포충등,31500,0,에어도메스틱,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,모기채/파리채,https://shopping-phinf.pstatic.net/main_8263333/82633339253.jpg
157,157,4,38,초파리퇴치법,1650,13900,82614601278,초파리 퇴치법 초파리 싹 없애는 방법 제충국 에어졸디 500ml 살충제,5500,0,쿨캐치몰,일반상품,가격비교 비매칭 일반상품,,디비케이,생활/건강,생활용품,해충퇴치용품,리퀴드,https://shopping-phinf.pstatic.net/main_8261460/82614601278.jpg
